pid	n_ppi	cell_names	n_annotations	specificity
23042150	2	HEK293T,HeLa,MEF (C57BL/6),HBEC1-KT	4	2-4
23063561	2	HEK293-F,ND00706,COS-7	3	2-4
23063713	2	HEK293T,HeLa,HEK293	3	2-4
23118896	2	HeLa,HCT 116,HEK293,RAN-2	4	2-4
23118980	2	COS-7,HEK293	2	2-4
23124902	2	HMN-1,SW872,SW982,HT-1080,SK-UT-1,A-375,Ba/F3,HeLa,SK-LMS-1,HEK293,HS-16	11	10+
23133622	2	NCI-H1299,MEF (C57BL/6),MM649,HEK293,A-549	5	5-9
23145069	2	WILL-2,HeLa	2	2-4
23159851	2	HEK293T,HeLa	2	2-4
23172285	2	WILL-2,HEK293T,HeLa,Schneider 2	4	2-4
23178883	2	HEK293T,Sh #1,HeLa,COS-7	4	2-4
23201124	2	HeLa,Jurkat,HEK293	3	2-4
23209776	2	Onda 9	1	1
23219551	2	HEK293T	1	1
23226367	2	HEK293T,PC12	2	2-4
23245996	2	SW1463,SW620,HCT 116,A-549	4	2-4
23248005	2	MRC-5,HEK293T	2	2-4
23253940	2	HEK293T	1	1
23261596	2	SK-MEL-147,LNCaP,MCF-7,T-47D,MEF (C57BL/6),T-47	6	5-9
23263278	2	MCF-10A,SK-BR-3,MDCK,MCF-10AT	4	2-4
23287719	2	HEK293T,HEK,HEK293	3	2-4
23291592	2	HMN-1,HFF-1,HL-60,NCI-H60,HeLa,B-3	6	5-9
23300075	2	Mel JuSo,HT-1080,MCF-7,NCI-H358	4	2-4
23302862	2	CHO,pEAK Rapid,HEK293	3	2-4
23335559	2	MDCK,U2OS,R-3327-H,HEK293	4	2-4
23364696	2	HEK293T,MCF-7,NIH 3T3,HCC827,HeLa,MEF (C57BL/6),COS-7,HBEC30-KT,BHK-21,A-549	10	10+
23370280	2	HEK293T,HeLa,HaCaT,SaOS-2,HEK293,MDA-MB-231	6	5-9
23388460	2	HEK293T,U2OS,HeLa	3	2-4
23395680	2	HeLa	1	1
23405218	2	NCI-H1299,HEK293T,HT-1080,U2OS,IMR-90,HeLa,MEF (C57BL/6),MCF-7,HEK293	9	5-9
23416138	2	HeLa	1	1
23422745	2	OSU1,HeLa	2	2-4
23424281	2	ACC-LC-80,SH-SY5Y,C2097	3	2-4
23442799	2	HMN-1,HFF-1,U2OS,HeLa	4	2-4
23449449	2	C2C12,Hep-G2,NCI-H1299,HEK293T,HeLa,A-549	6	5-9
23453806	2	HEK293T,MCF-7,Hep-G2,HL-60,MEF (C57BL/6)	5	5-9
23455423	2	BL-21,HeLa,10H,HEK293	4	2-4
23460917	2	Sf9,HeLa,MEF (C57BL/6)	3	2-4
23468591	2	HEK293T	1	1
23478064	2	HeLa	1	1
23482664	2	MCF-7	1	1
23493285	2	HAP1	1	1
23504944	2	Hep-G2,Hep 3B2.1-7,Huh-7	3	2-4
23505436	2	BL-21	1	1
23564079	2	HeLa,HEK293	2	2-4
23565059	2	HEK293T,MEF (C57BL/6),HUVEC-C	3	2-4
23575666	2	HEK293T,MCF-7,RAW 264.7,U-937	4	2-4
23582325	2	THP-1,HEK293T,HEK293	3	2-4
23587423	2	MRRL-CH2	1	1
23602409	2	T-47D,HEK293T,SK-BR-3,MCF-7,MT-2,MDA-MB-231	6	5-9
23604122	2	HEK293T,4T1,MDA-MB-231	3	2-4
23618908	2	NCI-H1299,NIH 3T3,U2OS,HCT 116	4	2-4
23620051	2	HEK	1	1
23623971	2	MEF (C57BL/6),HEK293,SH-SY5Y	3	2-4
23639431	2	HEK293T,MDCK-II	2	2-4
23644657	2	HMN-1,HEK293T,NRK-52E,MCF-10AT,NMuMG,U2OS,MEF (C57BL/6),HEK293	8	5-9
23663701	2	C2C12,HSV33,HeLa,HEK293	4	2-4
23665031	2	R-3327-H,HEK293,SW480	3	2-4
23677613	2	MRC-5,HEK293T,HeLa	3	2-4
23680104	2	A7d,NCI-H1299,HCT 116,A-549	4	2-4
23686771	2	COS-7,HEK293	2	2-4
23692269	2	HEK,COS-7,CHO-K1	3	2-4
23725357	2	Hep-G2,HEK293T,HeLa,HEK293	4	2-4
23727886	2	A-431,32/32	2	2-4
23746807	2	BL-21	1	1
23758976	2	OV-90,CHO-K1,HEK293-F,MDA-MB-231,U1/HIV-1,A-549	6	5-9
23761444	2	BE26,T-REx-293,HeLa,HCT 116	4	2-4
23769673	2	HEK293T,HL,NIH 3T3,Hep-G2,LS174T,HCT 116,Hep 3B2.1-7,HEK293	8	5-9
23774213	2	MCF-10A,HEK293T,HeLa,HCT 116,A-549,SW480	6	5-9
23782464	2	HCT 116,DD1116	2	2-4
23792191	2	IMR-32,SH-EP,IMR-5,LA-N-1	4	2-4
23794705	2	HEK293T,NCI-H2030,HCC827,T201,MEF (C57BL/6),PC14Br,NCI-H1975,A-549	8	5-9
23796364	2	U2OS,MCF-7	2	2-4
23799140	2	HUVEC-C,EA.hy 926	2	2-4
23805218	2	HEK293T,HeLa,N2aSW,Neuro-2a,PC12	5	5-9
23805307	2	HEK293T,HeLa,T-47,MCF-7,As4.1	5	5-9
23824069	2	Sf9,HEK293	2	2-4
23824745	2	HEK293T/17,HEK293T,JON,NCI-H60,HEK293	5	5-9
23829974	2	HMN-1,BxPC-3,CHO,LX-2,SiHa,HeLa	6	5-9
23838182	2	LN-229,HC11,MEF (C57BL/6),HEK293	4	2-4
23840886	2	HEK293T,Caco-2,SW480,SW837,HeLa,HT-29	6	5-9
23844004	2	BJ1-hTERT,MCF-7,HEK293-FT,MDA-MB-231	4	2-4
23857982	2	MCF-7,HEK293-FT,HCC1937	3	2-4
23864022	2	SK-OV-3,U2OS,HCC1395,MEF (C57BL/6),HUVEC-C,NIH 3T3,HEK293,SK-NEP-1	8	5-9
23870126	2	Huh7S1,WA07,H9,hTERT-RPE1	4	2-4
23880157	2	JPX-9,293GP,HEK293T,Rat1,HeLa,Jurkat,NIH 3T3	7	5-9
23891150	2	HEK293T,1205Lu,F12,SW2	4	2-4
23901248	2	HEK293,HEK293-FT	2	2-4
23907583	2	MCF-7	1	1
23922729	2	HEK293	1	1
23932902	2	hTERT-RPE1,HeLa Kyoto,U2OS,HeLa	4	2-4
23965929	2	HEK293T,C2C12,MEF (C57BL/6),HEK293,AD-293	5	5-9
23972473	2	PC12	1	1
23990909	2	EL4,HEK293T,BL-21	3	2-4
23991171	2	HeLa,MCF-7	2	2-4
23994473	2	HeLa	1	1
23995768	2	HEK293T,SK-BR-3,MCF-7,MDA-MB-453,TC6,MDA-MB-231,C2C12,BT-20,HepaRG,LCL 721.144,HEK293,MDA-MB-361	12	10+
24012691	2	HEK293T,BOSC-23,HeLa	3	2-4
24052308	2	16B,HEK293	2	2-4
24067371	2	BL-21,HeLa	2	2-4
24074955	2	HEK293T,HBL-1 [Human diffuse large B-cell lymphoma]	2	2-4
24078030	2	C2C12	1	1
24086155	2	RWPE-1,LNCaP,HCT 116,PC-3,AS-E2,DU145,LAPC-4	7	5-9
24086424	2	HEK293T	1	1
24086615	2	ZR-75-1,MCF-7,MDA-MB-231	3	2-4
24094005	2	HEK293T,SK-OV-3,ES2,OSE10 sv,HCT 116	5	5-9
24130502	2	MRC-5,K-562,HEK293T,HL-60	4	2-4
24130505	2	HeLa	1	1
24141947	2	Hs 887.T,HeLa	2	2-4
24217620	2	HEK293T,U2OS,HeLa,MEF (C57BL/6)	4	2-4
24237704	2	HEK293T,HFF-1,U2OS	3	2-4
24257415	2	SW1353	1	1
24260304	2	U-937	1	1
24266532	2	HMN-1,BOSC-23	2	2-4
24269611	2	HEK293T,ASTC-a-1,PC12,SH-SY5Y	4	2-4
24269683	2	HEK293T,N2.261	2	2-4
24270048	2	HEK293T,HEK293	2	2-4
24286120	2	HEK293T,OCI-Ly1	2	2-4
24287696	2	MCF-10A,HEK293T,MDA-MB-231,HMEC-1,HeLa,NCI-H774,HEK293	7	5-9
24311597	2	W1,293 EcR Shh,Sf9,MEF (C57BL/6),HEK293	5	5-9
24328678	2	HEK293T,Jurkat,U266B1	3	2-4
24352239	2	MCF-10A,BL-21,HeLa,NIH 3T3	4	2-4
24361270	2	BL-21,GM00121	2	2-4
24389582	2	HEp-2,HEK293T,Jurkat,HL-1,HeLa	5	5-9
24390579	2	BL-21,HeLa	2	2-4
24394593	2	HL-60,U-937,MEF (C57BL/6),HCT 116,COS-7,HEK293	6	5-9
24440720	2	HEK293T	1	1
24457965	2	NCI-H1299,MCF-7,NCI-H460,Hep-G2,U-251MG,HT-29,A-549	7	5-9
24480070	2	BLUE-1,HEK293	2	2-4
24484909	2	VCaP,LNCaP,PC-3,RWPE-1,EP-1,DU145	6	5-9
24497544	2	HMN-1,Sf21,HCEC 1CT+7,T-REx-293,HCT 116,J45.01,HEK293	7	5-9
24501426	2	HEK293T,U2OS,HCT 116,HEK293	4	2-4
24501689	2	Hep-G2,Hep 3B2.1-7	2	2-4
24502362	2	HEK293T	1	1
24506068	2	NCI-H1299,HeLa,MCF-7,SW1736	4	2-4
24507701	2	MCF-7,MDA-MB-231,HCC1937	3	2-4
24576085	2	HEK293T,BL-21	2	2-4
24577058	2	HEK293T,HeLa,HuT 102	3	2-4
24577083	2	HMN-1,MEF (C57BL/6),HCT 116,Jurkat,A-549,SW480	6	5-9
24586788	2	HEK293T/17,BL-21,MEF (C57BL/6),JAR	4	2-4
24586810	2	HEK293T,NIH 3T3	2	2-4
24587254	2	SK-BR-3,MCF-7	2	2-4
24608665	2	K-562,MDA-MB-435,MCF-7,MDA-MB-231,T-47D,COG-N-297	6	5-9
24611898	2	HEK293T,Sf9,HeLa,MEF (C57BL/6),HEK293-EBNA,HEK293	6	5-9
24623306	2	HCT 15,HEK293T,H9,HCT 116,NIH 3T3	5	5-9
24632723	2	U-87MG ATCC,HEK293T,MG-3,U-251MG	4	2-4
24651434	2	T-47D,HMN-1,HEK293T,MEF (C57BL/6),MCF-7,U-251MG,AAV-293,HL,PC12,HEK293,MDA-MB-231	11	10+
24656128	2	U2OS,HeLa,IF6	3	2-4
24659749	2	MOLM-13	1	1
24680668	2	ND03746	1	1
24703837	2	A-549	1	1
24727455	2	LNCaP,PC-3,HEK293	3	2-4
24747528	2	HEK293T	1	1
24752541	2	BL-21	1	1
24778312	2	BL-21,MC-38,HEK293	3	2-4
24810049	2	HEK293S,EJ,HeLa,HEK293	4	2-4
24814348	2	BL-6,IMR-90,HeLa,HEK293	4	2-4
24818994	2	WILL-2,HeLa	2	2-4
24832601	2	HEK293T,HeLa,HCT 116,R-3327-H	4	2-4
24833526	2	NCI-H1299,HEK293T	2	2-4
24843023	2	HEK293T,S6-1,HT-1080,HeLa,HL	5	5-9
24865853	2	HEK293T	1	1
24870230	2	mHypoE-N1,MRSS-1,NCTC clone 929,HeLa,T-REx-HeLa,HEK293	6	5-9
24875858	2	HEK293T,U2OS,Hs 797.Pl,HEK293	4	2-4
24886428	2	J774,U-937,RAW 264.7,J774A1,Jurkat,HEK293,J774.1,RBL-2H3	8	5-9
24901938	2	v26.2	1	1
24904275	2	NCI-H2527,MRC-5,HEK293T	3	2-4
24909783	2	H9	1	1
24920672	2	CMT-3	1	1
24953651	2	HEK293T,Sf21,BL-21,U2OS,MEF (C57BL/6),Schneider 2,HEK293	7	5-9
24970086	2	HEp-2,HeLa	2	2-4
24981741	2	HEK293T,MDA-MB-231	2	2-4
24985705	2	PC12,SH-SY5Y	2	2-4
25024738	2	HEK293T,HEK293	2	2-4
25026211	2	Hep-G2,ND01801,HEK293T	3	2-4
25028717	2	U-87MG ATCC,PC12,HeLa,MEF (C57BL/6),SH-SY5Y	5	5-9
25029110	2	T-47D,MEF (C57BL/6),MCF-7,HUVEC-C,MDA-MB-231	5	5-9
25043012	2	SK-N-DZ,HEK293T,6H,SK-N-AS	4	2-4
25043030	2	HEK293T,RCC10,A-549	3	2-4
25071020	2	HEK293T,MEF (C57BL/6),MCF-7,HCT 116	4	2-4
25074979	2	HEK293T,SK-BR-3,MCF-7,MDA-MB-231,HEK,HeLa,MEF (C57BL/6)	7	5-9
25086747	2	MDA-MB-231,HMEC-1	2	2-4
25087510	2	MDA-MB-231,HT-29	2	2-4
25092915	2	MDA-MB-231,HeLa	2	2-4
25101677	2	MCF-7,PC12,HEK293	3	2-4
25132672	2	HeLa B,HEK293T,Z2,HeLa,HEK293	5	5-9
25156994	2	RAW 264.7	1	1
25162404	2	BV-2,215-2,HEK293	3	2-4
25194926	2	U2OS	1	1
25210797	2	NCI-H1299,U2OS,HCT 116,HEK293	4	2-4
25218637	2	NCI-H1299,HT-1080,U2OS,MEF (C57BL/6)	4	2-4
25224045	2	MEF (C57BL/6),HCT 116,HEK293	3	2-4
25252977	2	HEK293T,LNCaP	2	2-4
25258084	2	HEK293T	1	1
25294805	2	NCI-H1299,GM00438,HBE1,A-549	4	2-4
25301734	2	Hs 578T,HEK293T,MDA-MB-231,HeLa	4	2-4
25304104	2	MCF-10A,U2OS,OCI-Ly10,MDA-1483,MEF (C57BL/6),hTERT-RPE1,HEK293	7	5-9
25307056	2	HEK293T,As4.1	2	2-4
25326665	2	HCC2935,PC-9-GR-high,GM00121,A-549	4	2-4
25347529	2	HEK293T,U2OS	2	2-4
25348260	2	MCF-7,EU-9,MDA-MB-231	3	2-4
25355518	2	HEK293T,BL-21,MEF (C57BL/6),CHO-FLAG-hBLT1,HEK293,A-549	6	5-9
25375378	2	MRC-5,Hep-G2,22Rv1,HMN-1,HT-1080,U2OS,MCF-7,MRC-9	8	5-9
25380047	2	HeLa	1	1
25383667	2	HEK293T,HEK293S	2	2-4
25387128	2	HEK,HMEC-1,HMN-1,TIVE,SKI-DLCL-1,NIH 3T3,HEK293	7	5-9
25388546	2	HEK293T,HeLa	2	2-4
25400026	2	HMN-1,BL-21,BOSC-23	3	2-4
25403879	2	HeLa,COS-7,SH-SY5Y	3	2-4
25415308	2	BL-21	1	1
25421577	2	MCF-10A,NCI-H1299,GM02063,MDA-MB-453,MDA-MB-231,HMEC-1,H-4,MDA-MB-468,MEF (C57BL/6),Schneider 2	10	10+
25423885	2	U-87MG ATCC,HEK293-FT,U2OS,HeLa,MEF (C57BL/6)	5	5-9
25426559	2	NPC-TW01,HEK293T,CHO,MCF-7,261-1F3,ND03663,HEK293	7	5-9
25451029	2	BJ1-hTERT,BL-21,HFF-1,MEF (C57BL/6),NIH 3T3,GB-1	6	5-9
25452130	2	CHO 4364,MCF-7	2	2-4
25453753	2	NIH 3T3,Sf9	2	2-4
25480944	2	MCF-10A,MCF-12A,MDA-MB-231,HMEC-1,U2OS	5	5-9
25489943	2	BL-21,MV-522	2	2-4
25512388	2	MEF (C57BL/6),RKO,HCT 116,HCT 8,Schneider 1	5	5-9
25531315	2	SUM1315MO2,GM00131,MDA-MB-436,MDA-MB-468,MCF-7,HCC70,MFC,DU145,MDA-MB-231	9	5-9
25533949	2	BL-21,HeLa	2	2-4
25535969	2	Raji,BL-21,Jurkat,HeLa,HeLa S3	5	5-9
25565375	2	16B,HEK293	2	2-4
25579814	2	HFF-1	1	1
25600339	2	HEK,HEK293T	2	2-4
25600590	2	LNCaP,U2OS,DU145,HEK293	4	2-4
25607646	2	hTERT-RPE1,ACC-LC-97,U2OS,HeLa	4	2-4
25609694	2	Hs 518.T,BL-21,U-343MG,HCT 116,HEK293,A-549	6	5-9
25616068	2	HEK293T,HeLa,Huh-7.5	3	2-4
25617759	2	PC12,GT1,SH-SY5Y	3	2-4
25628365	2	HeLa	1	1
25637025	2	A-431,HEK293T,BL-21,U2OS,HeLa,MCF-7,EJ-28	7	5-9
25637186	2	U-87MG ATCC,H-bc,HEK293T,U2OS,DU145,RCC10,Hep 3B2.1-7	7	5-9
25639486	2	HEK293T,MEF (C57BL/6),HT-29,Caco-2,SW480	5	5-9
25657994	2	BL-6,U2OS,HeLa,MEF (C57BL/6),HEK293	5	5-9
25658096	2	HEK293T,HeLa	2	2-4
25659040	2	NCI-H1299,BL-21,HeLa,SaOS-2,NIH 3T3,MDA-MB-231	6	5-9
25660546	2	Rat1,HEK293	2	2-4
25691055	2	T-47D,MCF-10A,MDA-MB-435,HEK293T,SK-BR-3,HeLa,MCF-7,MDA-MB-453,HCT 116,NIH 3T3,SiHa,MDA-MB-231	12	10+
25697406	2	JON,HEK293T,MEF (C57BL/6),DD2221,NIH 3T3	5	5-9
25702872	2	BL-21	1	1
25712342	2	T-47D,MCF-10A,MD,U-937,MDA-MB-468,BT-549,MCF-7,MDA-MB-231	8	5-9
25716680	2	MEF (C57BL/6),HCT 116	2	2-4
25723488	2	HEK293T,BL-21,BL-6,HeLa,MEF (C57BL/6)	5	5-9
25732184	2	HEK,HEK293	2	2-4
25739456	2	HMN-1,Jurkat,HEK293,Jurkat E6.1	4	2-4
25739811	2	HEK293T,MCF-7,hTERT-RPE1,U2OS,SH-SY5Y	5	5-9
25744535	2	HEK293T	1	1
25747658	2	HEK293T,AND-1,293 c18/DRD4,U2OS	4	2-4
25751424	2	MEF (C57BL/6),HEK293	2	2-4
25759021	2	T-47D,Hep-G2,MDA-MB-468,SK-BR-3,T-47,MCF-7,MDA-MB-453,MDA-MB-231	8	5-9
25763846	2	HEK293T,PC12	2	2-4
25795708	2	HEK293T,MCF-7,NCI-H460,SW480	4	2-4
25867071	2	MCF-10A,NCI-H1299,U2OS,HeLa,MCF-7,HCT 116,MCF-10AT	7	5-9
25877876	2	U-87MG ATCC,HEK293T,U-343MG,U-251MG,HEK293	5	5-9
25880753	2	HeLa	1	1
25885317	2	HMN-1,MCF-7,RT-4,Has,NIH 3T3,HEK293,MCF-10AT	7	5-9
25894502	2	HEK293T,V-C4,HEK,T-REx-293,HEK293	5	5-9
25905708	2	96-1,HEK293T,CHO,MCF-7,U2OS	5	5-9
25909880	2	MEF (C57BL/6)	1	1
25923732	2	HaCa-4,As4.1,NIH 3T3,MDA-MB-231,MDA-MB-468,HeLa,MEF (C57BL/6),HaCaT	8	5-9
25939870	2	HEK293T,HEK,HEK293	3	2-4
25960410	2	BL-21	1	1
25969536	2	BL-21,MCF-7,U2OS,HeLa,MEF (C57BL/6)	5	5-9
25974686	2	BL-21	1	1
26040713	2	HEK293T,HeLa	2	2-4
26046769	2	HEK293T,BL-21,Sf9	3	2-4
26061460	2	HEK293T,BL-21,A-549	3	2-4
26071132	2	SW620,116,HCT 116,SW1116,HT-29,DD1116,Caco-2,HEK293,SW480	9	5-9
26075709	2	BL-21,HeLa,HEK293	3	2-4
26079538	2	MCF-10A,A-431,MDA-MB-435,GM02063,MCF-7,MCF-10AT,MDA-MB-231,MDA-MB-468,HCC1143,SPC-A1	10	10+
26109405	2	HEK293T,HeLa,Hep 3B2.1-7,HEK293,SH-SY5Y	5	5-9
26110528	2	HEK293T,HeLa,MEF (C57BL/6)	3	2-4
26121690	2	HEK293T,HEK293	2	2-4
26131937	2	HEL,K-562,HEK293T,Jurkat,MM1.S,Ba/F3,KG-1	7	5-9
26133670	2	BL-21	1	1
26137861	2	HEK293T,ARPE-19,HeLa,COS-7,HEK293	5	5-9
26140185	2	MDA-MB-468,MCF-7	2	2-4
26147002	2	Hep-G2,K-562,MLF	3	2-4
26157031	2	HEK293T,U-937,HEK293-FT,A-549	4	2-4
26158621	2	HMN-1,HT-2,HEK293T	3	2-4
26170230	2	BL-21,HeLa,NIH3T3-3	3	2-4
26171402	2	BEAS-2B,A2780-TC1,HeLa	3	2-4
26175413	2	Ba/F3,K-562,HeLa,TF-1	4	2-4
26177020	2	COS-7,CHO-K1	2	2-4
26187992	2	HEK293T,U2OS,HeLa,MEF (C57BL/6),GM16756,HCT 116	6	5-9
26196320	2	22Rv1,HFF-1,LNCaP,PC-3,DU145,LAPC-4	6	5-9
26211615	2	NIH 3T3	1	1
26235030	2	HEK,HAR,HEK293,M35/01	4	2-4
26263374	2	HEK293T,NCI-H2009,MEF (C57BL/6),NCI-H358,A-549	5	5-9
26267535	2	SW480,DLD-1,HCT 116,HCEC-12	4	2-4
26267537	2	NCI-H1299,MCF-7,MDA-MB-231,Hep-G2,T-9,HeLa,HUVEC-C,HEK293	8	5-9
26268733	2	BEAS-2B,HEK293T,Hep-G2,B16-F10,HCT 8,A-549	6	5-9
26279298	2	HEK293T,LNCaP,DU145	3	2-4
26280531	2	A-431,HEK293T,BL-21,NIH 3T3,HCC827,Sf9,A-549	7	5-9
26280537	2	A-431,HEK293T,MDA-MB-231,BV-2,DU145	5	5-9
26281983	2	HEK293T,HeLa,HEK293	3	2-4
26290419	2	MCF-10A,HMEC-1,MDA-MB-468,U2OS,MCF-7,hTERT-RPE1,MCF10DCIS.com,NIH 3T3,HEK293,MCF10CA1h,MCF-10AT,MDA-MB-231	12	10+
26302407	2	HEK293T,CAL-27,HeLa,SCC-13	4	2-4
26304770	2	C2C12,C3H/10T1/2 clone 8,HeLa,1H10-6	4	2-4
26329759	2	HEK293T,Mono-Mac-6,HL-60,2211,HeLa,1568,E-OR	7	5-9
26342197	2	22Rv1,HEK293T,4C2.4A7.5H11,LNCaP,CWR22,HEK293	6	5-9
26344566	2	MCF-7,hTERT-RPE1,Hep-G2,HEK293,Fao	5	5-9
26356530	2	HEK293T,BL-21	2	2-4
26356822	2	NCI-H460,HeLa,Calu-6,HEK293,A-549	5	5-9
26369384	2	HMN-1,T24	2	2-4
26373281	2	BJ1-hTERT,U2OS,HeLa,HEK293-FT,HTC	5	5-9
26389665	2	HEK293T,LN-229,T98G,Hs 228.T,U-251MG	5	5-9
26411689	2	HEK293T,LNCaP,PC-3,LAPC-4,DU145	5	5-9
26431330	2	HL-60,BL-41,HeLa,MEF (C57BL/6),As4.1	5	5-9
26435193	2	HEK293T,HEK293-FT,MDA-MB-231	3	2-4
26436293	2	MRC-5,3F6,K-562,HEK293T,BL-21,U2OS,GM22631,MCF-7,GM22553,HCT 116	10	10+
26437366	2	NCI-H2373,HEK293T,226H	3	2-4
26446986	2	HeLa,MEF (C57BL/6)	2	2-4
26453996	2	HEK293T/17,HEK293T,293GP,MEF (C57BL/6)	4	2-4
26461473	2	HEK293T,HeLa,B16-F10	3	2-4
26463447	2	HeLa,HCT 116	2	2-4
26466095	2	HEK293T,Hs 926.T,938-mel	3	2-4
26466335	2	T.T,HEK293T,HeLa	3	2-4
26475525	2	BL-21	1	1
26488816	2	HEK293T,HeLa	2	2-4
26494172	2	HEK293T,MEF (C57BL/6)	2	2-4
26522722	2	OS-RC-2,HEK293T,MCF-7,Hep-G2,NMuMG	5	5-9
26525107	2	HEK293T,Jurkat,HEK293,HEK293-FT	4	2-4
26549024	2	MRC-5,PC-10,HEK293-A,HEK293T,HeLa,MEF (C57BL/6),2.03.7,HCT 116,HEK293	9	5-9
26549310	2	HEK293T,HeLa	2	2-4
26556865	2	HEK293T,SW480,Hep-G2,HeLa,HCT 116	5	5-9
26558437	2	HEK293T,MEF (C57BL/6),LNCaP,ARPE-19,MC3T3-E1	5	5-9
26567527	2	HEK293T,BL-21,A-375,Huh-7	4	2-4
26633718	2	266-6	1	1
26651153	2	HEK293T,NRK,COS-7,HEK293	4	2-4
26656091	2	MCF-10A,HEK293T,MDA-MB-468,HeLa,BOSC-23,MEF (C57BL/6),T-47,MCF-7,MDA-MB-231	9	5-9
26657544	2	BL-21,HeLa	2	2-4
26673821	2	MCF-10A,NCI-H1299,MCF-7,U2OS,RPMI-2650,MEF (C57BL/6),HCT 116,Hep-56.1B,HEK293	9	5-9
26683461	2	HEK293T,U2OS	2	2-4
26716898	2	SUNE1,DU145,HT-29	3	2-4
26717573	2	HEK293T,HEK293S	2	2-4
26727490	2	K-562,BL-21,MEF (C57BL/6)	3	2-4
26739236	2	Sf9,HEK293T	2	2-4
26740240	2	BJAB,HeLa,OCI-Ly3,MEF (C57BL/6),HBL-1 [Human diffuse large B-cell lymphoma]	5	5-9
26746706	2	HEK293T,MEF (C57BL/6),SH-SY5Y	3	2-4
26748714	2	MRC-5,HEK293T,As4.1,HL,HeLa	5	5-9
26766587	2	HEK293T,HEK293	2	2-4
26808260	2	HEK293T,hTERT-RPE1	2	2-4
26811330	2	HEp-2,HEK293T,HeLa,RAW 264.7	4	2-4
26811492	2	HONE-1,MV-522,NPC-TW01,BL-21,U2OS,SaOS-2,HNE-1	7	5-9
26825173	2	BT-20,U2OS,HeLa,MDA-MB-231	4	2-4
26829474	2	HEK293T,C212,HeLa,MCF-7	4	2-4
26842564	2	HEK293T,HEK,U2OS,HEK293	4	2-4
26855179	2	Hep-G2,COS-1,HEK293T,BL-21,HeLa	5	5-9
26859459	2	JON,HEK293-FT	2	2-4
26862156	2	HL-1,Hep-G2,COS-7	3	2-4
26866605	2	BL-21,HEK293	2	2-4
26876213	2	UPCI-SCC-090,NCTC clone 929,K-562,UM-SCC-22A,PC-3	5	5-9
26876938	2	HEK293T,C2C12,AND-1,Hep-G2,HEK293-A,MEF (C57BL/6),HCT 116	7	5-9
26918858	2	J-Lat 8.4	1	1
26931497	2	Rat1,Da Cav,As4.1,HEK293	4	2-4
26936937	2	HEK293T,HEK293,SH-SY5Y	3	2-4
26942442	2	SW620,SW480	2	2-4
26942676	2	HEK293T,MCF-7,MDA-MB-231,HeLa,MEF (C57BL/6)	5	5-9
26951377	2	C2C12,HEK293T	2	2-4
26977878	2	SK-BR-3,DD2992,MDA-MB-453,NIH 3T3,MDA-MB-361	5	5-9
26977879	2	M.M.,RKO,A-375,WM266-4,HCT 116	5	5-9
26977880	2	A-431,EGFR-T17,MEF (C57BL/6)	3	2-4
26980766	2	H157,NCI-H1299,NCI-H1993,A-549	4	2-4
27013965	2	HEK293,SH-SY5Y	2	2-4
27029001	2	SK-BR-3,HeLa,MCF-7,PC-3	4	2-4
27030672	2	HEK293T,BG01,T-REx-293	3	2-4
27091842	2	HEK293T,MHCC97,HO #1,SMMC-7721,Huh-7	5	5-9
27143109	2	HEK,HEK293T,HeLa,HEK293	4	2-4
27150042	2	Sf9,HEK293T,DD2221	3	2-4
27170179	2	C0180,HEK293T,HeLa,HSC-1	4	2-4
27171262	2	RPMI-8226,HeLa,Huh-7	3	2-4
27273569	2	NIH 3T3,8A2N,Neuro-2a,HEK293,SH-SY5Y	5	5-9
27312068	2	NSC-34,HEC-1,LNCaP,MCF-7,PC12	5	5-9
27323397	2	HEK293T,HeLa	2	2-4
27336364	2	HFF-1,MEF (C57BL/6),HEK293	3	2-4
27339980	2	Sf9	1	1
27345149	2	HeLa,HEK293	2	2-4
27353365	2	C2C12,HEK,HEK293T,MCF-7,MCF-10AT	5	5-9
27373336	2	HG-261,BTI-Tn-5B1-4,HEK293T	3	2-4
27390342	2	22Rv1,HEK293T,HeLa,LNCaP,MR1	5	5-9
27411375	2	HEK293T	1	1
27412556	2	HEK293T,COS-1,HEK293-A,H4-II-E	4	2-4
27419624	2	MCF-7,HL-60,COS-7	3	2-4
27430721	2	EL4,HEK293T,1H10-6	3	2-4
27434182	2	HEK293T,HeLa,MEF (C57BL/6),MCF-7,HeLa S3,MDA-MB-231	6	5-9
27449087	2	HEK,HEK293T,U2OS,HEK293-FT	4	2-4
27451907	2	CAL-51,BTI-Tn-5B1-4,HEK293T,MDA-MB-453,BT-20,F2408-B993,HeLa,JIMT-1,HCT 116,HCC1954,MDA-MB-361	11	10+
27464702	2	U-87MG ATCC,HEK293T,MCF-7,PC12,MDA-MB-231,MDA-MB-468,U-251MG	7	5-9
27490928	2	NCI-H1299,BL-21,RAW 264.7,U2OS,HeLa,MEF (C57BL/6),HCT 116,HEK293	8	5-9
27502483	2	U2OS,HEK293	2	2-4
27517492	2	EJ,HEK293T,U2OS,HeLa,HCT 116	5	5-9
27517746	2	LNCaP,SK-N-BE(2)-C,HCT 116,HT-29	4	2-4
27526106	2	K-562,HEK293T,MEF (C57BL/6),MCF-7	4	2-4
27532772	2	BL-21	1	1
27532773	2	HeLa,HEK293	2	2-4
